kind,mxcheatui_asset_path,blueprint_stem,class_ref_C,in_session_save_221210,session_combat_v1,e_primal_item_type_guess,game_state_enum_hooks,gaia_searchable,notes
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/DearJane/PrimalItemSkin_CharacterSkin_Meiyin,PrimalItemSkin_CharacterSkin_Meiyin,PrimalItemSkin_CharacterSkin_Meiyin_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/DearJane/PrimalItemSkin_CharacterSkin_Nerva,PrimalItemSkin_CharacterSkin_Nerva,PrimalItemSkin_CharacterSkin_Nerva_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/DearJane/PrimalItemSkin_CharacterSkin_Rockwell,PrimalItemSkin_CharacterSkin_Rockwell,PrimalItemSkin_CharacterSkin_Rockwell_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/GhostItemSkins/PrimalItemSkin_PlayerCosmetic_Boots,PrimalItemSkin_PlayerCosmetic_Boots,PrimalItemSkin_PlayerCosmetic_Boots_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/GhostItemSkins/PrimalItemSkin_PlayerCosmetic_Costume,PrimalItemSkin_PlayerCosmetic_Costume,PrimalItemSkin_PlayerCosmetic_Costume_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/GhostItemSkins/PrimalItemSkin_PlayerCosmetic_Gloves,PrimalItemSkin_PlayerCosmetic_Gloves,PrimalItemSkin_PlayerCosmetic_Gloves_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/GhostItemSkins/PrimalItemSkin_PlayerCosmetic_Helmet,PrimalItemSkin_PlayerCosmetic_Helmet,PrimalItemSkin_PlayerCosmetic_Helmet_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/GhostItemSkins/PrimalItemSkin_PlayerCosmetic_Pants,PrimalItemSkin_PlayerCosmetic_Pants,PrimalItemSkin_PlayerCosmetic_Pants_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/GhostItemSkins/PrimalItemSkin_PlayerCosmetic_Shield,PrimalItemSkin_PlayerCosmetic_Shield,PrimalItemSkin_PlayerCosmetic_Shield_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/GhostItemSkins/PrimalItemSkin_PlayerCosmetic_Shirt,PrimalItemSkin_PlayerCosmetic_Shirt,PrimalItemSkin_PlayerCosmetic_Shirt_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemArmor_FilmingGoggles,PrimalItemArmor_FilmingGoggles,PrimalItemArmor_FilmingGoggles_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemCostume_Brachiosaurus,PrimalItemCostume_Brachiosaurus,PrimalItemCostume_Brachiosaurus_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemCostume_Stygimoloch,PrimalItemCostume_Stygimoloch,PrimalItemCostume_Stygimoloch_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemCostume_Styracosaurus,PrimalItemCostume_Styracosaurus,PrimalItemCostume_Styracosaurus_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_AberrationHelmet,PrimalItemSkin_AberrationHelmet,PrimalItemSkin_AberrationHelmet_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_AnglerHat,PrimalItemSkin_AnglerHat,PrimalItemSkin_AnglerHat_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_Boomerang_Frisbee,PrimalItemSkin_Boomerang_Frisbee,PrimalItemSkin_Boomerang_Frisbee_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_BunnyHat,PrimalItemSkin_BunnyHat,PrimalItemSkin_BunnyHat_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_BunnyTail,PrimalItemSkin_BunnyTail,PrimalItemSkin_BunnyTail_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_CandySpear,PrimalItemSkin_CandySpear,PrimalItemSkin_CandySpear_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_CaptainsHat,PrimalItemSkin_CaptainsHat,PrimalItemSkin_CaptainsHat_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_Chili,PrimalItemSkin_Chili,PrimalItemSkin_Chili_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_ClownMask,PrimalItemSkin_ClownMask,PrimalItemSkin_ClownMask_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_Club_BBQSpatula,PrimalItemSkin_Club_BBQSpatula,PrimalItemSkin_Club_BBQSpatula_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_Club_ChocolateRabbit,PrimalItemSkin_Club_ChocolateRabbit,PrimalItemSkin_Club_ChocolateRabbit_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_CorruptedBoots,PrimalItemSkin_CorruptedBoots,PrimalItemSkin_CorruptedBoots_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_CorruptedGloves,PrimalItemSkin_CorruptedGloves,PrimalItemSkin_CorruptedGloves_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_CorruptedHelmet,PrimalItemSkin_CorruptedHelmet,PrimalItemSkin_CorruptedHelmet_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_CorruptedPants,PrimalItemSkin_CorruptedPants,PrimalItemSkin_CorruptedPants_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_CorruptedShirt,PrimalItemSkin_CorruptedShirt,PrimalItemSkin_CorruptedShirt_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_Costume_Bunny,PrimalItemSkin_Costume_Bunny,PrimalItemSkin_Costume_Bunny_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_Costume_Gingerbread,PrimalItemSkin_Costume_Gingerbread,PrimalItemSkin_Costume_Gingerbread_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_Costume_InflatableRex,PrimalItemSkin_Costume_InflatableRex,PrimalItemSkin_Costume_InflatableRex_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_Costume_Krampus,PrimalItemSkin_Costume_Krampus,PrimalItemSkin_Costume_Krampus_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_Costume_Lamb,PrimalItemSkin_Costume_Lamb,PrimalItemSkin_Costume_Lamb_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_Costume_Santa,PrimalItemSkin_Costume_Santa,PrimalItemSkin_Costume_Santa_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_Costume_SharkSuit,PrimalItemSkin_Costume_SharkSuit,PrimalItemSkin_Costume_SharkSuit_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_Costume_Skeleton,PrimalItemSkin_Costume_Skeleton,PrimalItemSkin_Costume_Skeleton_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_Costume_Strawman,PrimalItemSkin_Costume_Strawman,PrimalItemSkin_Costume_Strawman_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_Costume_Turkey,PrimalItemSkin_Costume_Turkey,PrimalItemSkin_Costume_Turkey_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_Costume_Werewolf_FE,PrimalItemSkin_Costume_Werewolf_FE,PrimalItemSkin_Costume_Werewolf_FE_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_CupidBow,PrimalItemSkin_CupidBow,PrimalItemSkin_CupidBow_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_DiloMask,PrimalItemSkin_DiloMask,PrimalItemSkin_DiloMask_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_DinoChickHat,PrimalItemSkin_DinoChickHat,PrimalItemSkin_DinoChickHat_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_DinoCute,PrimalItemSkin_DinoCute,PrimalItemSkin_DinoCute_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_DinoEasterEggHat,PrimalItemSkin_DinoEasterEggHat,PrimalItemSkin_DinoEasterEggHat_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_DinoMarshmallowHat,PrimalItemSkin_DinoMarshmallowHat,PrimalItemSkin_DinoMarshmallowHat_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_DinoSantaHat,PrimalItemSkin_DinoSantaHat,PrimalItemSkin_DinoSantaHat_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_DodorexMask,PrimalItemSkin_DodorexMask,PrimalItemSkin_DodorexMask_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_DodowyvernHat,PrimalItemSkin_DodowyvernHat,PrimalItemSkin_DodowyvernHat_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_EasterBasket_C4,PrimalItemSkin_EasterBasket_C4,PrimalItemSkin_EasterBasket_C4_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_EasterChick,PrimalItemSkin_EasterChick,PrimalItemSkin_EasterChick_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_EasterEggHat,PrimalItemSkin_EasterEggHat,PrimalItemSkin_EasterEggHat_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_EggNestHat,PrimalItemSkin_EggNestHat,PrimalItemSkin_EggNestHat_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_ExplorerHat,PrimalItemSkin_ExplorerHat,PrimalItemSkin_ExplorerHat_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_FE_ArrowHat,PrimalItemSkin_FE_ArrowHat,PrimalItemSkin_FE_ArrowHat_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_FE_AxeHat,PrimalItemSkin_FE_AxeHat,PrimalItemSkin_FE_AxeHat_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_FE_Hatchet_Cleaver,PrimalItemSkin_FE_Hatchet_Cleaver,PrimalItemSkin_FE_Hatchet_Cleaver_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_FE_HeadlessHat,PrimalItemSkin_FE_HeadlessHat,PrimalItemSkin_FE_HeadlessHat_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_FE_Pick_Crowbar,PrimalItemSkin_FE_Pick_Crowbar,PrimalItemSkin_FE_Pick_Crowbar_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_FE_PumpkinHat,PrimalItemSkin_FE_PumpkinHat,PrimalItemSkin_FE_PumpkinHat_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_FE_PumpkinHat_Dino,PrimalItemSkin_FE_PumpkinHat_Dino,PrimalItemSkin_FE_PumpkinHat_Dino_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_FE_ScaryFaceMask,PrimalItemSkin_FE_ScaryFaceMask,PrimalItemSkin_FE_ScaryFaceMask_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_FE_SwimShirt_Araneo,PrimalItemSkin_FE_SwimShirt_Araneo,PrimalItemSkin_FE_SwimShirt_Araneo_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_FE_SwimShirt_Onyc,PrimalItemSkin_FE_SwimShirt_Onyc,PrimalItemSkin_FE_SwimShirt_Onyc_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_FE_SwimShirt_Pumpkin,PrimalItemSkin_FE_SwimShirt_Pumpkin,PrimalItemSkin_FE_SwimShirt_Pumpkin_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_FE_SwimShirt_Reaper,PrimalItemSkin_FE_SwimShirt_Reaper,PrimalItemSkin_FE_SwimShirt_Reaper_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_FE_SwimShirt_VampireDodo,PrimalItemSkin_FE_SwimShirt_VampireDodo,PrimalItemSkin_FE_SwimShirt_VampireDodo_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_FE_SwordHat,PrimalItemSkin_FE_SwordHat,PrimalItemSkin_FE_SwordHat_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_FE_Underwear_Araneo,PrimalItemSkin_FE_Underwear_Araneo,PrimalItemSkin_FE_Underwear_Araneo_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_FE_Underwear_Onyc,PrimalItemSkin_FE_Underwear_Onyc,PrimalItemSkin_FE_Underwear_Onyc_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_FE_Underwear_Pumpkin,PrimalItemSkin_FE_Underwear_Pumpkin,PrimalItemSkin_FE_Underwear_Pumpkin_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_FE_Underwear_Reaper,PrimalItemSkin_FE_Underwear_Reaper,PrimalItemSkin_FE_Underwear_Reaper_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_FE_Underwear_VampireDodo,PrimalItemSkin_FE_Underwear_VampireDodo,PrimalItemSkin_FE_Underwear_VampireDodo_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_FireworksHat,PrimalItemSkin_FireworksHat,PrimalItemSkin_FireworksHat_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_Flamethrower_SuperSoaker,PrimalItemSkin_Flamethrower_SuperSoaker,PrimalItemSkin_Flamethrower_SuperSoaker_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_FloppyStrawHat,PrimalItemSkin_FloppyStrawHat,PrimalItemSkin_FloppyStrawHat_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_FlowerTiara,PrimalItemSkin_FlowerTiara,PrimalItemSkin_FlowerTiara_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_FriendBracelet,PrimalItemSkin_FriendBracelet,PrimalItemSkin_FriendBracelet_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_Gen1AvatarGloves,PrimalItemSkin_Gen1AvatarGloves,PrimalItemSkin_Gen1AvatarGloves_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_Gen1AvatarHelmet,PrimalItemSkin_Gen1AvatarHelmet,PrimalItemSkin_Gen1AvatarHelmet_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_Gen1AvatarPants,PrimalItemSkin_Gen1AvatarPants,PrimalItemSkin_Gen1AvatarPants_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_Gen1AvatarShirt,PrimalItemSkin_Gen1AvatarShirt,PrimalItemSkin_Gen1AvatarShirt_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_Gen1AvatartBoots,PrimalItemSkin_Gen1AvatartBoots,PrimalItemSkin_Gen1AvatartBoots_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_Grenade_Egg,PrimalItemSkin_Grenade_Egg,PrimalItemSkin_Grenade_Egg_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_HawaiianShirt_Bulbdog,PrimalItemSkin_HawaiianShirt_Bulbdog,PrimalItemSkin_HawaiianShirt_Bulbdog_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_HawaiianShirt_CoolNoglin,PrimalItemSkin_HawaiianShirt_CoolNoglin,PrimalItemSkin_HawaiianShirt_CoolNoglin_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_HawaiianShirt_Dodo,PrimalItemSkin_HawaiianShirt_Dodo,PrimalItemSkin_HawaiianShirt_Dodo_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_HawaiianShirt_DodoZombies,PrimalItemSkin_HawaiianShirt_DodoZombies,PrimalItemSkin_HawaiianShirt_DodoZombies_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_HawaiianShirt_Gasbags,PrimalItemSkin_HawaiianShirt_Gasbags,PrimalItemSkin_HawaiianShirt_Gasbags_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_HawaiianShirt_Hoversail,PrimalItemSkin_HawaiianShirt_Hoversail,PrimalItemSkin_HawaiianShirt_Hoversail_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_HawaiianShirt_Island,PrimalItemSkin_HawaiianShirt_Island,PrimalItemSkin_HawaiianShirt_Island_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_HawaiianShirt_MurderTurkey,PrimalItemSkin_HawaiianShirt_MurderTurkey,PrimalItemSkin_HawaiianShirt_MurderTurkey_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_HawaiianShirt_Pumpkin,PrimalItemSkin_HawaiianShirt_Pumpkin,PrimalItemSkin_HawaiianShirt_Pumpkin_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_HawaiianShirt_Reaper,PrimalItemSkin_HawaiianShirt_Reaper,PrimalItemSkin_HawaiianShirt_Reaper_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/PrimalItemSkin_HawaiianShirt_SeaStuff,PrimalItemSkin_HawaiianShirt_SeaStuff,PrimalItemSkin_HawaiianShirt_SeaStuff_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
