kind,mxcheatui_asset_path,blueprint_stem,class_ref_C,in_session_save_221210,session_combat_v1,e_primal_item_type_guess,game_state_enum_hooks,gaia_searchable,notes,display_name,display_name_source,display_name_confidence,blueprint_path_ue,cheat_giveitem_template,cheat_spawn_dino_template,dlc_or_pack,path_category,variant_tags,e_cheat_actor_type_guess,in_session_class_ref,in_session_game_path,in_session_stem,session_match_method,session_combat_bundle_v1,tribe_log_display_name_hit,also_in_opposite_table,mxcheatui_table,mxcheatui_mod_cf,gaia_commands_mod_cf,assessment_tags,row_id
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_LanternLizard,PrimalItemSkin_ChibiDino_LanternLizard,PrimalItemSkin_ChibiDino_LanternLizard_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Chibi Dino Lantern Lizard,derived_stem,medium,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_LanternLizard.PrimalItemSkin_ChibiDino_LanternLizard,"cheat giveitem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_LanternLizard.PrimalItemSkin_ChibiDino_LanternLizard'"" 1 0 0",,PrimalEarth,CoreBlueprints/Items/Armor/Skin/ChibiDinos,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:PrimalEarth;item_type:Equipment,mx_00925
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_LanternPug,PrimalItemSkin_ChibiDino_LanternPug,PrimalItemSkin_ChibiDino_LanternPug_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Chibi Dino Lantern Pug,derived_stem,medium,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_LanternPug.PrimalItemSkin_ChibiDino_LanternPug,"cheat giveitem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_LanternPug.PrimalItemSkin_ChibiDino_LanternPug'"" 1 0 0",,PrimalEarth,CoreBlueprints/Items/Armor/Skin/ChibiDinos,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:PrimalEarth;item_type:Equipment,mx_00926
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_LoveBird,PrimalItemSkin_ChibiDino_LoveBird,PrimalItemSkin_ChibiDino_LoveBird_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Chibi Dino Love Bird,derived_stem,medium,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_LoveBird.PrimalItemSkin_ChibiDino_LoveBird,"cheat giveitem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_LoveBird.PrimalItemSkin_ChibiDino_LoveBird'"" 1 0 0",,PrimalEarth,CoreBlueprints/Items/Armor/Skin/ChibiDinos,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:PrimalEarth;item_type:Equipment,mx_00927
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Lymantria,PrimalItemSkin_ChibiDino_Lymantria,PrimalItemSkin_ChibiDino_Lymantria_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Chibi Dino Lymantria,derived_stem,medium,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Lymantria.PrimalItemSkin_ChibiDino_Lymantria,"cheat giveitem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Lymantria.PrimalItemSkin_ChibiDino_Lymantria'"" 1 0 0",,PrimalEarth,CoreBlueprints/Items/Armor/Skin/ChibiDinos,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:PrimalEarth;item_type:Equipment,mx_00928
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Mammoth,PrimalItemSkin_ChibiDino_Mammoth,PrimalItemSkin_ChibiDino_Mammoth_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Chibi Dino Mammoth,derived_stem,medium,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Mammoth.PrimalItemSkin_ChibiDino_Mammoth,"cheat giveitem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Mammoth.PrimalItemSkin_ChibiDino_Mammoth'"" 1 0 0",,PrimalEarth,CoreBlueprints/Items/Armor/Skin/ChibiDinos,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:PrimalEarth;item_type:Equipment,mx_00929
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Managarmr,PrimalItemSkin_ChibiDino_Managarmr,PrimalItemSkin_ChibiDino_Managarmr_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Chibi Dino Managarmr,derived_stem,medium,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Managarmr.PrimalItemSkin_ChibiDino_Managarmr,"cheat giveitem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Managarmr.PrimalItemSkin_ChibiDino_Managarmr'"" 1 0 0",,PrimalEarth,CoreBlueprints/Items/Armor/Skin/ChibiDinos,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:PrimalEarth;item_type:Equipment,mx_00930
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Manta,PrimalItemSkin_ChibiDino_Manta,PrimalItemSkin_ChibiDino_Manta_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Chibi Dino Manta,derived_stem,medium,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Manta.PrimalItemSkin_ChibiDino_Manta,"cheat giveitem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Manta.PrimalItemSkin_ChibiDino_Manta'"" 1 0 0",,PrimalEarth,CoreBlueprints/Items/Armor/Skin/ChibiDinos,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:PrimalEarth;item_type:Equipment,mx_00931
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Mantis,PrimalItemSkin_ChibiDino_Mantis,PrimalItemSkin_ChibiDino_Mantis_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Chibi Dino Mantis,derived_stem,medium,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Mantis.PrimalItemSkin_ChibiDino_Mantis,"cheat giveitem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Mantis.PrimalItemSkin_ChibiDino_Mantis'"" 1 0 0",,PrimalEarth,CoreBlueprints/Items/Armor/Skin/ChibiDinos,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:PrimalEarth;item_type:Equipment,mx_00932
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Mantis_Ghost,PrimalItemSkin_ChibiDino_Mantis_Ghost,PrimalItemSkin_ChibiDino_Mantis_Ghost_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Chibi Dino Mantis Ghost,derived_stem,medium,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Mantis_Ghost.PrimalItemSkin_ChibiDino_Mantis_Ghost,"cheat giveitem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Mantis_Ghost.PrimalItemSkin_ChibiDino_Mantis_Ghost'"" 1 0 0",,PrimalEarth,CoreBlueprints/Items/Armor/Skin/ChibiDinos,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:PrimalEarth;item_type:Equipment,mx_00933
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Megalania,PrimalItemSkin_ChibiDino_Megalania,PrimalItemSkin_ChibiDino_Megalania_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Chibi Dino Megalania,derived_stem,medium,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Megalania.PrimalItemSkin_ChibiDino_Megalania,"cheat giveitem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Megalania.PrimalItemSkin_ChibiDino_Megalania'"" 1 0 0",,PrimalEarth,CoreBlueprints/Items/Armor/Skin/ChibiDinos,Mega,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:PrimalEarth;item_type:Equipment;variant:Mega,mx_00934
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Megaloceros,PrimalItemSkin_ChibiDino_Megaloceros,PrimalItemSkin_ChibiDino_Megaloceros_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Chibi Dino Megaloceros,derived_stem,medium,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Megaloceros.PrimalItemSkin_ChibiDino_Megaloceros,"cheat giveitem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Megaloceros.PrimalItemSkin_ChibiDino_Megaloceros'"" 1 0 0",,PrimalEarth,CoreBlueprints/Items/Armor/Skin/ChibiDinos,Mega,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:PrimalEarth;item_type:Equipment;variant:Mega,mx_00935
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Megalodon,PrimalItemSkin_ChibiDino_Megalodon,PrimalItemSkin_ChibiDino_Megalodon_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Chibi Dino Megalodon,derived_stem,medium,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Megalodon.PrimalItemSkin_ChibiDino_Megalodon,"cheat giveitem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Megalodon.PrimalItemSkin_ChibiDino_Megalodon'"" 1 0 0",,PrimalEarth,CoreBlueprints/Items/Armor/Skin/ChibiDinos,Mega,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:PrimalEarth;item_type:Equipment;variant:Mega,mx_00936
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Megatherium,PrimalItemSkin_ChibiDino_Megatherium,PrimalItemSkin_ChibiDino_Megatherium_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Chibi Dino Megatherium,derived_stem,medium,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Megatherium.PrimalItemSkin_ChibiDino_Megatherium,"cheat giveitem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Megatherium.PrimalItemSkin_ChibiDino_Megatherium'"" 1 0 0",,PrimalEarth,CoreBlueprints/Items/Armor/Skin/ChibiDinos,Mega,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:PrimalEarth;item_type:Equipment;variant:Mega,mx_00937
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Mesopithecus,PrimalItemSkin_ChibiDino_Mesopithecus,PrimalItemSkin_ChibiDino_Mesopithecus_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Chibi Dino Mesopithecus,derived_stem,medium,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Mesopithecus.PrimalItemSkin_ChibiDino_Mesopithecus,"cheat giveitem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Mesopithecus.PrimalItemSkin_ChibiDino_Mesopithecus'"" 1 0 0",,PrimalEarth,CoreBlueprints/Items/Armor/Skin/ChibiDinos,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:PrimalEarth;item_type:Equipment,mx_00938
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Microraptor,PrimalItemSkin_ChibiDino_Microraptor,PrimalItemSkin_ChibiDino_Microraptor_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Chibi Dino Microraptor,derived_stem,medium,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Microraptor.PrimalItemSkin_ChibiDino_Microraptor,"cheat giveitem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Microraptor.PrimalItemSkin_ChibiDino_Microraptor'"" 1 0 0",,PrimalEarth,CoreBlueprints/Items/Armor/Skin/ChibiDinos,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:PrimalEarth;item_type:Equipment,mx_00939
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_MoleRat,PrimalItemSkin_ChibiDino_MoleRat,PrimalItemSkin_ChibiDino_MoleRat_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Chibi Dino Mole Rat,derived_stem,medium,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_MoleRat.PrimalItemSkin_ChibiDino_MoleRat,"cheat giveitem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_MoleRat.PrimalItemSkin_ChibiDino_MoleRat'"" 1 0 0",,PrimalEarth,CoreBlueprints/Items/Armor/Skin/ChibiDinos,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:PrimalEarth;item_type:Equipment,mx_00940
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Mosa,PrimalItemSkin_ChibiDino_Mosa,PrimalItemSkin_ChibiDino_Mosa_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Chibi Dino Mosa,derived_stem,medium,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Mosa.PrimalItemSkin_ChibiDino_Mosa,"cheat giveitem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Mosa.PrimalItemSkin_ChibiDino_Mosa'"" 1 0 0",,PrimalEarth,CoreBlueprints/Items/Armor/Skin/ChibiDinos,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:PrimalEarth;item_type:Equipment,mx_00941
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Moschops,PrimalItemSkin_ChibiDino_Moschops,PrimalItemSkin_ChibiDino_Moschops_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Chibi Dino Moschops,derived_stem,medium,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Moschops.PrimalItemSkin_ChibiDino_Moschops,"cheat giveitem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Moschops.PrimalItemSkin_ChibiDino_Moschops'"" 1 0 0",,PrimalEarth,CoreBlueprints/Items/Armor/Skin/ChibiDinos,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:PrimalEarth;item_type:Equipment,mx_00942
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Onyc,PrimalItemSkin_ChibiDino_Onyc,PrimalItemSkin_ChibiDino_Onyc_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Chibi Dino Onyc,derived_stem,medium,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Onyc.PrimalItemSkin_ChibiDino_Onyc,"cheat giveitem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Onyc.PrimalItemSkin_ChibiDino_Onyc'"" 1 0 0",,PrimalEarth,CoreBlueprints/Items/Armor/Skin/ChibiDinos,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:PrimalEarth;item_type:Equipment,mx_00943
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Otter,PrimalItemSkin_ChibiDino_Otter,PrimalItemSkin_ChibiDino_Otter_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Chibi Dino Otter,derived_stem,medium,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Otter.PrimalItemSkin_ChibiDino_Otter,"cheat giveitem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Otter.PrimalItemSkin_ChibiDino_Otter'"" 1 0 0",,PrimalEarth,CoreBlueprints/Items/Armor/Skin/ChibiDinos,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:PrimalEarth;item_type:Equipment,mx_00944
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_OtterStrawHat,PrimalItemSkin_ChibiDino_OtterStrawHat,PrimalItemSkin_ChibiDino_OtterStrawHat_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Chibi Dino Otter Straw Hat,derived_stem,medium,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_OtterStrawHat.PrimalItemSkin_ChibiDino_OtterStrawHat,"cheat giveitem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_OtterStrawHat.PrimalItemSkin_ChibiDino_OtterStrawHat'"" 1 0 0",,PrimalEarth,CoreBlueprints/Items/Armor/Skin/ChibiDinos,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:PrimalEarth;item_type:Equipment,mx_00945
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Oviraptor,PrimalItemSkin_ChibiDino_Oviraptor,PrimalItemSkin_ChibiDino_Oviraptor_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Chibi Dino Oviraptor,derived_stem,medium,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Oviraptor.PrimalItemSkin_ChibiDino_Oviraptor,"cheat giveitem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Oviraptor.PrimalItemSkin_ChibiDino_Oviraptor'"" 1 0 0",,PrimalEarth,CoreBlueprints/Items/Armor/Skin/ChibiDinos,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:PrimalEarth;item_type:Equipment,mx_00946
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Pachy,PrimalItemSkin_ChibiDino_Pachy,PrimalItemSkin_ChibiDino_Pachy_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Chibi Dino Pachy,derived_stem,medium,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Pachy.PrimalItemSkin_ChibiDino_Pachy,"cheat giveitem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Pachy.PrimalItemSkin_ChibiDino_Pachy'"" 1 0 0",,PrimalEarth,CoreBlueprints/Items/Armor/Skin/ChibiDinos,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:PrimalEarth;item_type:Equipment,mx_00947
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Pairosaurs_VDay,PrimalItemSkin_ChibiDino_Pairosaurs_VDay,PrimalItemSkin_ChibiDino_Pairosaurs_VDay_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Chibi Dino Pairosaurs V Day,derived_stem,medium,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Pairosaurs_VDay.PrimalItemSkin_ChibiDino_Pairosaurs_VDay,"cheat giveitem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Pairosaurs_VDay.PrimalItemSkin_ChibiDino_Pairosaurs_VDay'"" 1 0 0",,PrimalEarth,CoreBlueprints/Items/Armor/Skin/ChibiDinos,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:PrimalEarth;item_type:Equipment,mx_00948
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Paraceratherium,PrimalItemSkin_ChibiDino_Paraceratherium,PrimalItemSkin_ChibiDino_Paraceratherium_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Chibi Dino Paraceratherium,derived_stem,medium,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Paraceratherium.PrimalItemSkin_ChibiDino_Paraceratherium,"cheat giveitem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Paraceratherium.PrimalItemSkin_ChibiDino_Paraceratherium'"" 1 0 0",,PrimalEarth,CoreBlueprints/Items/Armor/Skin/ChibiDinos,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:PrimalEarth;item_type:Equipment,mx_00949
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Parasaur,PrimalItemSkin_ChibiDino_Parasaur,PrimalItemSkin_ChibiDino_Parasaur_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Chibi Dino Parasaur,derived_stem,medium,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Parasaur.PrimalItemSkin_ChibiDino_Parasaur,"cheat giveitem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Parasaur.PrimalItemSkin_ChibiDino_Parasaur'"" 1 0 0",,PrimalEarth,CoreBlueprints/Items/Armor/Skin/ChibiDinos,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:PrimalEarth;item_type:Equipment,mx_00950
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Pego_Party,PrimalItemSkin_ChibiDino_Pego_Party,PrimalItemSkin_ChibiDino_Pego_Party_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Chibi Dino Pego Party,derived_stem,medium,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Pego_Party.PrimalItemSkin_ChibiDino_Pego_Party,"cheat giveitem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Pego_Party.PrimalItemSkin_ChibiDino_Pego_Party'"" 1 0 0",,PrimalEarth,CoreBlueprints/Items/Armor/Skin/ChibiDinos,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:PrimalEarth;item_type:Equipment,mx_00951
item,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Pelagornis,PrimalItemSkin_ChibiDino_Pelagornis,PrimalItemSkin_ChibiDino_Pelagornis_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Chibi Dino Pelagornis,derived_stem,medium,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Pelagornis.PrimalItemSkin_ChibiDino_Pelagornis,"cheat giveitem ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/ChibiDinos/PrimalItemSkin_ChibiDino_Pelagornis.PrimalItemSkin_ChibiDino_Pelagornis'"" 1 0 0",,PrimalEarth,CoreBlueprints/Items/Armor/Skin/ChibiDinos,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:PrimalEarth;item_type:Equipment,mx_00952
